Threshold,1 Permission,2 Permission,3 Permission,4 Permission,Combined
1.00,0.8600000000000001,0.525,0.6333333333333333,1.0,0.7545833333333334
1.10,0.8600000000000001,0.6125,0.6333333333333334,1.0,0.7764583333333334
1.20,0.85,0.5875,0.5666666666666667,1.0,0.7510416666666666
1.30,0.8900000000000002,0.5875,0.7333333333333333,1.0,0.8027083333333334
1.40,0.8800000000000001,0.6125,0.5666666666666667,1.0,0.7647916666666668
1.50,0.8700000000000001,0.4875,0.7333333333333333,1.0,0.7727083333333333
1.60,0.8600000000000001,0.5375,0.6,1.0,0.749375
1.70,0.9099999999999999,0.5625,0.7,1.0,0.793125
1.80,0.8900000000000002,0.55,0.7333333333333334,1.0,0.7933333333333334
1.90,0.79,0.6125,0.6333333333333333,1.0,0.7589583333333334
2.00,0.8100000000000002,0.5875,0.6666666666666667,1.0,0.7660416666666667
2.10,0.8400000000000001,0.6,0.5999999999999999,1.0,0.76
2.20,0.85,0.575,0.7666666666666667,1.0,0.7979166666666666
2.30,0.8800000000000002,0.55,0.6333333333333334,1.0,0.7658333333333334
2.40,0.8800000000000001,0.5875,0.7,1.0,0.7918750000000001
2.50,0.8099999999999999,0.525,0.6,1.0,0.73375
2.60,0.89,0.575,0.6333333333333333,1.0,0.7745833333333333
2.70,0.76,0.5375,0.4,1.0,0.674375
2.80,0.86,0.6125,0.5,1.0,0.743125
2.90,0.79,0.575,0.39999999999999997,1.0,0.6912499999999999
3.00,0.7899999999999999,0.475,0.4666666666666666,1.0,0.6829166666666666
3.10,0.76,0.525,0.4999999999999999,1.0,0.69625
3.20,0.69,0.5875,0.33333333333333337,1.0,0.6527083333333333
3.30,0.67,0.55,0.33333333333333337,1.0,0.6383333333333334
3.40,0.7200000000000001,0.5875,0.33333333333333337,1.0,0.6602083333333334
3.50,0.56,0.575,0.33333333333333337,1.0,0.6170833333333333
3.60,0.53,0.575,0.33333333333333337,1.0,0.6095833333333334
3.70,0.59,0.575,0.33333333333333337,1.0,0.6245833333333334
3.80,0.57,0.525,0.33333333333333337,1.0,0.6070833333333333
3.90,0.57,0.45,0.33333333333333337,1.0,0.5883333333333334
4.00,0.49000000000000005,0.4875,0.33333333333333337,1.0,0.5777083333333334
4.10,0.5,0.4875,0.33333333333333337,1.0,0.5802083333333333
4.20,0.48,0.4625,0.33333333333333337,1.0,0.5689583333333333
4.30,0.48,0.4375,0.33333333333333337,1.0,0.5627083333333334
4.40,0.48,0.475,0.33333333333333337,1.0,0.5720833333333333
4.50,0.48,0.4375,0.33333333333333337,1.0,0.5627083333333334
4.60,0.47000000000000003,0.4375,0.33333333333333337,1.0,0.5602083333333333
4.70,0.35,0.3875,0.33333333333333337,1.0,0.5177083333333333
4.80,0.26,0.3625,0.33333333333333337,1.0,0.4889583333333334
4.90,0.26999999999999996,0.225,0.33333333333333337,1.0,0.45708333333333334
5.00,0.26999999999999996,0.1875,0.33333333333333337,1.0,0.4477083333333333
5.10,0.25999999999999995,0.125,0.19999999999999998,1.0,0.39625
5.20,0.25,0.125,0.19999999999999998,1.0,0.39375
5.30,0.25000000000000006,0.125,0.19999999999999998,1.0,0.39375000000000004
5.40,0.27,0.0125,0.19999999999999998,0.0,0.12062500000000001
5.50,0.27,0.0375,0.19999999999999998,0.0,0.126875
5.60,0.25,0.05,0.2333333333333333,0.0,0.13333333333333333
5.70,0.23000000000000004,0.0,0.1,0.0,0.08250000000000002
5.80,0.24,0.0,0.06666666666666667,0.0,0.07666666666666666
5.90,0.21999999999999997,0.0,0.06666666666666667,0.0,0.07166666666666666
6.00,0.23000000000000004,0.0,0.06666666666666667,0.0,0.07416666666666667
6.10,0.25,0.0,0.0,0.0,0.0625
6.20,0.13000000000000006,0.0,0.0,0.0,0.032500000000000015
6.30,0.02,0.0,0.0,0.0,0.0050
6.40,0.0,0.0,0.0,0.0,0.0
6.50,0.0,0.0,0.0,0.0,0.0
6.60,0.0,0.0,0.0,0.0,0.0
6.70,0.0,0.0,0.0,0.0,0.0
6.80,0.0,0.0,0.0,0.0,0.0
6.90,0.0,0.0,0.0,0.0,0.0
7.00,0.0,0.0,0.0,0.0,0.0
