Threshold,1 Permission,2 Permission,3 Permission,4 Permission,Combined
1.00,0.6190476190476191,0.7058823529411765,0.6,1.0,0.6590909090909091
1.10,0.6190476190476191,0.7058823529411765,0.6,1.0,0.6590909090909091
1.20,0.6190476190476191,0.7058823529411765,0.6,1.0,0.6590909090909091
1.30,0.6190476190476191,0.7058823529411765,0.6,1.0,0.6590909090909091
1.40,0.6190476190476191,0.7058823529411765,0.6,1.0,0.6590909090909091
1.50,0.6190476190476191,0.7058823529411765,0.6,1.0,0.6590909090909091
1.60,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
1.70,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
1.80,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
1.90,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.00,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.10,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.20,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.30,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.40,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.50,0.6190476190476191,0.7058823529411765,0.4,1.0,0.6363636363636364
2.60,0.6190476190476191,0.6470588235294118,0.4,1.0,0.6136363636363636
2.70,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
2.80,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
2.90,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.00,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.10,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.20,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.30,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.40,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.50,0.6190476190476191,0.5882352941176471,0.4,1.0,0.5909090909090909
3.60,0.5714285714285714,0.5882352941176471,0.4,1.0,0.5681818181818182
3.70,0.5714285714285714,0.5882352941176471,0.4,1.0,0.5681818181818182
3.80,0.5238095238095238,0.5294117647058824,0.4,1.0,0.5227272727272727
3.90,0.47619047619047616,0.5294117647058824,0.4,1.0,0.5
4.00,0.42857142857142855,0.47058823529411764,0.4,1.0,0.45454545454545453
4.10,0.42857142857142855,0.47058823529411764,0.4,1.0,0.45454545454545453
4.20,0.42857142857142855,0.4117647058823529,0.4,1.0,0.4318181818181818
4.30,0.42857142857142855,0.4117647058823529,0.4,1.0,0.4318181818181818
4.40,0.42857142857142855,0.35294117647058826,0.2,1.0,0.38636363636363635
4.50,0.42857142857142855,0.35294117647058826,0.2,1.0,0.38636363636363635
4.60,0.42857142857142855,0.35294117647058826,0.2,1.0,0.38636363636363635
4.70,0.42857142857142855,0.35294117647058826,0.2,1.0,0.38636363636363635
4.80,0.42857142857142855,0.35294117647058826,0.2,1.0,0.38636363636363635
4.90,0.3333333333333333,0.23529411764705882,0.2,1.0,0.29545454545454547
5.00,0.3333333333333333,0.23529411764705882,0.2,1.0,0.29545454545454547
5.10,0.3333333333333333,0.23529411764705882,0.2,1.0,0.29545454545454547
5.20,0.3333333333333333,0.23529411764705882,0.2,1.0,0.29545454545454547
5.30,0.3333333333333333,0.17647058823529413,0.2,1.0,0.2727272727272727
5.40,0.3333333333333333,0.17647058823529413,0.2,1.0,0.2727272727272727
5.50,0.3333333333333333,0.17647058823529413,0.2,1.0,0.2727272727272727
5.60,0.2857142857142857,0.11764705882352941,0.2,1.0,0.22727272727272727
5.70,0.23809523809523808,0.058823529411764705,0.2,1.0,0.18181818181818182
5.80,0.23809523809523808,0.058823529411764705,0.2,1.0,0.18181818181818182
5.90,0.23809523809523808,0.058823529411764705,0.2,0.0,0.1590909090909091
6.00,0.19047619047619047,0.058823529411764705,0.2,0.0,0.13636363636363635
6.10,0.14285714285714285,0.0,0.0,0.0,0.06818181818181818
6.20,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
6.30,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
6.40,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
6.50,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
6.60,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
6.70,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
6.80,0.047619047619047616,0.0,0.0,0.0,0.022727272727272728
6.90,0.047619047619047616,0.0,0.0,0.0,0.022727272727272728
7.00,0.047619047619047616,0.0,0.0,0.0,0.022727272727272728
