User ID,Item ID,Item Name,Actual Rating,Predicted Rating,MAE
61,17,Contacts,6.0,4.703479283992685,1.2965207160073149
61,20,A_Co,6.0,4.638723281525489,1.3612767184745111
61,21,A_L,3.0,5.44306609903799,2.44306609903799
61,25,C_L,2.0,3.194053103807016,1.1940531038070161
61,26,A_L_Co,1.0,5.228582259660264,4.228582259660264
62,18,Location,7.0,2.728732201218773,4.271267798781227
62,19,Camera,2.0,4.089680819392101,2.0896808193921013
62,25,C_L,2.0,2.200141749454758,0.20014174945475816
62,27,C_Co_A,2.0,2.26341666644555,0.2634166664455502
62,30,C_L_Co_A,2.0,1.3670117390035714,0.6329882609964286
63,16,Audio,3.0,1.8151889183257557,1.1848110816742443
63,23,A_C,1.0,1.0,0.0
63,27,C_Co_A,2.0,1.6308890934858955,0.3691109065141045
63,29,C_L_Co,2.0,1.2614153539219815,0.7385846460780185
63,30,C_L_Co_A,2.0,1.380878351121479,0.619121648878521
65,22,Co_L,3.0,2.2050216103617655,0.7949783896382345
65,23,A_C,2.0,1.0,1.0
65,24,C_Co,1.0,1.3967167954220399,0.39671679542203986
65,29,C_L_Co,1.0,1.0,0.0
65,30,C_L_Co_A,1.0,1.0,0.0
66,21,A_L,1.0,2.003094153516093,1.003094153516093
66,26,A_L_Co,3.0,1.0082443969564239,1.9917556030435761
66,27,C_Co_A,1.0,1.0,0.0
66,28,C_L_A,1.0,1.0,0.0
66,30,C_L_Co_A,1.0,1.1502756011735191,0.15027560117351912
67,16,Audio,3.0,3.9693915546844956,0.9693915546844956
67,19,Camera,1.0,4.027517293074941,3.0275172930749408
67,20,A_Co,4.0,2.947946483704914,1.0520535162950861
67,24,C_Co,2.0,1.2907087048817039,0.7092912951182961
67,28,C_L_A,2.0,1.0,1.0
68,17,Contacts,5.0,6.191402164933475,1.191402164933475
68,20,A_Co,7.0,4.862943103504279,2.1370568964957206
68,27,C_Co_A,2.0,4.232953277889016,2.232953277889016
69,19,Camera,1.0,4.8809639683914305,3.8809639683914305
69,21,A_L,6.0,2.0612841986340147,3.9387158013659853
69,22,Co_L,3.0,3.4426004067335363,0.4426004067335363
69,23,A_C,1.0,1.5041384816850312,0.5041384816850312
69,25,C_L,1.0,1.652236711814148,0.6522367118141481
70,17,Contacts,4.0,3.1721137619276254,0.8278862380723746
70,19,Camera,2.0,2.2997022346043967,0.2997022346043967
70,26,A_L_Co,2.0,3.0924096355068413,1.0924096355068413
70,28,C_L_A,2.0,1.0,1.0
70,29,C_L_Co,2.0,1.8268831553844103,0.17311684461558974
70,30,C_L_Co_A,2.0,1.5037975804546249,0.49620241954537514
71,21,A_L,2.0,3.6350230655111995,1.6350230655111995
71,22,Co_L,3.0,3.025235927722771,0.025235927722770946
71,23,A_C,1.0,1.649087131661006,0.6490871316610061
71,24,C_Co,1.0,2.258778399318844,1.2587783993188442
71,25,C_L,4.0,1.0,3.0
73,17,Contacts,4.0,4.8974017561477154,0.8974017561477154
73,20,A_Co,4.0,4.3739468324478805,0.3739468324478805
73,23,A_C,4.0,2.7680367025354076,1.2319632974645924
73,26,A_L_Co,3.0,2.9707984440742243,0.02920155592577567
73,28,C_L_A,2.0,1.8900314258059592,0.10996857419404082
74,16,Audio,1.0,3.4743674101699082,2.4743674101699082
74,17,Contacts,6.0,3.4126193478284197,2.5873806521715803
74,18,Location,6.0,3.7039386816038755,2.2960613183961245
74,25,C_L,2.0,3.158551737163661,1.1585517371636609
74,27,C_Co_A,3.0,1.959538412127145,1.040461587872855
76,18,Location,7.0,4.049087349635909,2.9509126503640912
76,19,Camera,7.0,2.7418418996278975,4.2581581003721025
76,20,A_Co,7.0,5.316917656311313,1.683082343688687
76,21,A_L,5.0,5.046614504098654,0.04661450409865431
76,22,Co_L,6.0,5.3891158181440995,0.6108841818559005
76,27,C_Co_A,2.0,3.524281111910838,1.5242811119108381
76,28,C_L_A,2.0,3.5002670931408346,1.5002670931408346
76,29,C_L_Co,2.0,3.1983532780311883,1.1983532780311883
76,30,C_L_Co_A,1.0,3.8270171994766984,2.8270171994766984
77,16,Audio,4.0,4.483450397626471,0.4834503976264708
77,17,Contacts,7.0,5.472960360103006,1.5270396398969943
77,18,Location,7.0,5.837762959111727,1.1622370408882734
77,23,A_C,5.0,4.469691623887881,0.530308376112119
77,25,C_L,4.0,4.849770977665227,0.8497709776652274
78,19,Camera,6.0,5.900791638501652,0.09920836149834766
78,26,A_L_Co,7.0,6.159238858698782,0.8407611413012184
78,28,C_L_A,6.0,5.485033057381221,0.5149669426187788
78,29,C_L_Co,6.0,5.579313182045236,0.42068681795476426
78,30,C_L_Co_A,6.0,5.234673641624036,0.7653263583759644
79,16,Audio,3.0,3.6292540304621035,0.6292540304621035
79,20,A_Co,2.0,4.050375319428573,2.050375319428573
79,21,A_L,3.0,2.0900271688175462,0.9099728311824538
79,24,C_Co,2.0,1.4911203730727878,0.5088796269272122
79,29,C_L_Co,1.0,1.0,0.0
80,21,A_L,5.0,3.3568994514449413,1.6431005485550587
80,22,Co_L,4.0,4.211167745117574,0.2111677451175744
80,23,A_C,2.0,2.6774792104969807,0.6774792104969807
80,24,C_Co,3.0,2.631119510607723,0.3688804893922768
80,30,C_L_Co_A,2.0,2.2349131369687396,0.2349131369687396
81,20,A_Co,4.0,5.737674217175468,1.737674217175468
81,26,A_L_Co,7.0,2.3699040569334997,4.6300959430665
81,27,C_Co_A,2.0,4.610608021015214,2.6106080210152136
