Threshold,1 Permission,2 Permission,3 Permission,4 Permission,Combined
1.00,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.10,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.20,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.30,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.40,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.50,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.60,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.70,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.80,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
1.90,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.00,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.10,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.20,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.30,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.40,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.50,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.60,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.70,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.80,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
2.90,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.00,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.10,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.20,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.30,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.40,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.50,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.60,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.70,0.5,0.4,0.3333333333333333,1.0,0.4642857142857143
3.80,0.42857142857142855,0.4,0.3333333333333333,1.0,0.42857142857142855
3.90,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.00,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.10,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.20,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.30,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.40,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.50,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.60,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.70,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.80,0.35714285714285715,0.4,0.3333333333333333,1.0,0.39285714285714285
4.90,0.2857142857142857,0.3,0.3333333333333333,1.0,0.32142857142857145
5.00,0.2857142857142857,0.3,0.3333333333333333,1.0,0.32142857142857145
5.10,0.2857142857142857,0.3,0.3333333333333333,1.0,0.32142857142857145
5.20,0.2857142857142857,0.3,0.3333333333333333,1.0,0.32142857142857145
5.30,0.2857142857142857,0.2,0.3333333333333333,1.0,0.2857142857142857
5.40,0.2857142857142857,0.2,0.3333333333333333,1.0,0.2857142857142857
5.50,0.2857142857142857,0.2,0.3333333333333333,1.0,0.2857142857142857
5.60,0.21428571428571427,0.1,0.3333333333333333,1.0,0.21428571428571427
5.70,0.21428571428571427,0.1,0.3333333333333333,1.0,0.21428571428571427
5.80,0.21428571428571427,0.1,0.3333333333333333,1.0,0.21428571428571427
5.90,0.21428571428571427,0.1,0.3333333333333333,0.0,0.17857142857142858
6.00,0.21428571428571427,0.1,0.3333333333333333,0.0,0.17857142857142858
6.10,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142
6.20,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571
6.30,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571
6.40,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571
6.50,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571
6.60,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571
6.70,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571
6.80,0.0,0.0,0.0,0.0,0.0
6.90,0.0,0.0,0.0,0.0,0.0
7.00,0.0,0.0,0.0,0.0,0.0
