Threshold,1 Permission,2 Permission,3 Permission,4 Permission,Combined
1.00,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.10,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.20,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.30,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.40,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.50,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.60,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.70,0.6190476190476191,0.7647058823529411,1.0,1.0,0.7272727272727273
1.80,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
1.90,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
2.00,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
2.10,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
2.20,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
2.30,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
2.40,0.6190476190476191,0.7647058823529411,0.8,1.0,0.7045454545454546
2.50,0.6190476190476191,0.7058823529411765,0.8,1.0,0.6818181818181818
2.60,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
2.70,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
2.80,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
2.90,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
3.00,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
3.10,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
3.20,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
3.30,0.5714285714285714,0.6470588235294118,0.8,1.0,0.6363636363636364
3.40,0.5714285714285714,0.5882352941176471,0.8,1.0,0.6136363636363636
3.50,0.5714285714285714,0.5882352941176471,0.8,1.0,0.6136363636363636
3.60,0.5714285714285714,0.5882352941176471,0.8,0.0,0.5909090909090909
3.70,0.5714285714285714,0.5882352941176471,0.6,0.0,0.5681818181818182
3.80,0.5714285714285714,0.5882352941176471,0.6,0.0,0.5681818181818182
3.90,0.5714285714285714,0.5294117647058824,0.6,0.0,0.5454545454545454
4.00,0.5714285714285714,0.5294117647058824,0.6,0.0,0.5454545454545454
4.10,0.5714285714285714,0.5294117647058824,0.6,0.0,0.5454545454545454
4.20,0.5714285714285714,0.5294117647058824,0.6,0.0,0.5454545454545454
4.30,0.5714285714285714,0.47058823529411764,0.6,0.0,0.5227272727272727
4.40,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
4.50,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
4.60,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
4.70,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
4.80,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
4.90,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
5.00,0.5238095238095238,0.47058823529411764,0.6,0.0,0.5
5.10,0.47619047619047616,0.4117647058823529,0.6,0.0,0.45454545454545453
5.20,0.42857142857142855,0.35294117647058826,0.4,0.0,0.38636363636363635
5.30,0.42857142857142855,0.29411764705882354,0.2,0.0,0.3409090909090909
5.40,0.38095238095238093,0.23529411764705882,0.2,0.0,0.29545454545454547
5.50,0.38095238095238093,0.23529411764705882,0.2,0.0,0.29545454545454547
5.60,0.3333333333333333,0.23529411764705882,0.2,0.0,0.2727272727272727
5.70,0.3333333333333333,0.23529411764705882,0.2,0.0,0.2727272727272727
5.80,0.3333333333333333,0.23529411764705882,0.2,0.0,0.2727272727272727
5.90,0.3333333333333333,0.17647058823529413,0.2,0.0,0.25
6.00,0.3333333333333333,0.17647058823529413,0.2,0.0,0.25
6.10,0.2857142857142857,0.11764705882352941,0.0,0.0,0.18181818181818182
6.20,0.23809523809523808,0.058823529411764705,0.0,0.0,0.13636363636363635
6.30,0.23809523809523808,0.058823529411764705,0.0,0.0,0.13636363636363635
6.40,0.23809523809523808,0.058823529411764705,0.0,0.0,0.13636363636363635
6.50,0.23809523809523808,0.058823529411764705,0.0,0.0,0.13636363636363635
6.60,0.23809523809523808,0.058823529411764705,0.0,0.0,0.13636363636363635
6.70,0.19047619047619047,0.058823529411764705,0.0,0.0,0.11363636363636363
6.80,0.14285714285714285,0.058823529411764705,0.0,0.0,0.09090909090909091
6.90,0.14285714285714285,0.058823529411764705,0.0,0.0,0.09090909090909091
7.00,0.09523809523809523,0.0,0.0,0.0,0.045454545454545456
