Threshold,1 Permission,2 Permission,3 Permission,4 Permission,Combined
1.00,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.10,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.20,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.30,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.40,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.50,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.60,0.8571428571428571,0.7333333333333333,0.6,1.0,0.7714285714285715
1.70,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
1.80,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
1.90,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
2.00,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
2.10,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
2.20,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
2.30,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
2.40,0.8571428571428571,0.7333333333333333,0.4,1.0,0.7428571428571429
2.50,0.8571428571428571,0.6666666666666666,0.4,1.0,0.7142857142857143
2.60,0.8571428571428571,0.6666666666666666,0.4,1.0,0.7142857142857143
2.70,0.8571428571428571,0.6666666666666666,0.4,1.0,0.7142857142857143
2.80,0.8571428571428571,0.6666666666666666,0.4,1.0,0.7142857142857143
2.90,0.8571428571428571,0.6666666666666666,0.4,1.0,0.7142857142857143
3.00,0.8571428571428571,0.6,0.4,1.0,0.6857142857142857
3.10,0.8571428571428571,0.6,0.4,1.0,0.6857142857142857
3.20,0.8571428571428571,0.6,0.4,1.0,0.6857142857142857
3.30,0.7857142857142857,0.6,0.4,1.0,0.6571428571428571
3.40,0.7857142857142857,0.6,0.4,1.0,0.6571428571428571
3.50,0.7142857142857143,0.6,0.4,1.0,0.6285714285714286
3.60,0.7142857142857143,0.6,0.4,1.0,0.6285714285714286
3.70,0.7142857142857143,0.6,0.4,1.0,0.6285714285714286
3.80,0.7142857142857143,0.5333333333333333,0.4,1.0,0.6
3.90,0.7142857142857143,0.5333333333333333,0.4,1.0,0.6
4.00,0.6428571428571429,0.5333333333333333,0.4,1.0,0.5714285714285714
4.10,0.6428571428571429,0.5333333333333333,0.4,1.0,0.5714285714285714
4.20,0.6428571428571429,0.4666666666666667,0.4,1.0,0.5428571428571428
4.30,0.6428571428571429,0.4666666666666667,0.4,1.0,0.5428571428571428
4.40,0.6428571428571429,0.4666666666666667,0.4,1.0,0.5428571428571428
4.50,0.6428571428571429,0.4666666666666667,0.4,1.0,0.5428571428571428
4.60,0.5714285714285714,0.4666666666666667,0.4,1.0,0.5142857142857142
4.70,0.5,0.3333333333333333,0.2,1.0,0.4
4.80,0.42857142857142855,0.3333333333333333,0.2,1.0,0.37142857142857144
4.90,0.35714285714285715,0.26666666666666666,0.2,1.0,0.3142857142857143
5.00,0.35714285714285715,0.2,0.2,1.0,0.2857142857142857
5.10,0.35714285714285715,0.13333333333333333,0.2,1.0,0.2571428571428571
5.20,0.35714285714285715,0.13333333333333333,0.2,1.0,0.2571428571428571
5.30,0.35714285714285715,0.13333333333333333,0.2,1.0,0.2571428571428571
5.40,0.35714285714285715,0.13333333333333333,0.2,0.0,0.22857142857142856
5.50,0.35714285714285715,0.13333333333333333,0.2,0.0,0.22857142857142856
5.60,0.35714285714285715,0.13333333333333333,0.2,0.0,0.22857142857142856
5.70,0.35714285714285715,0.06666666666666667,0.2,0.0,0.2
5.80,0.35714285714285715,0.06666666666666667,0.2,0.0,0.2
5.90,0.35714285714285715,0.0,0.2,0.0,0.17142857142857143
6.00,0.35714285714285715,0.0,0.2,0.0,0.17142857142857143
6.10,0.35714285714285715,0.0,0.0,0.0,0.14285714285714285
6.20,0.21428571428571427,0.0,0.0,0.0,0.08571428571428572
6.30,0.14285714285714285,0.0,0.0,0.0,0.05714285714285714
6.40,0.0,0.0,0.0,0.0,0.0
6.50,0.0,0.0,0.0,0.0,0.0
6.60,0.0,0.0,0.0,0.0,0.0
6.70,0.0,0.0,0.0,0.0,0.0
6.80,0.0,0.0,0.0,0.0,0.0
6.90,0.0,0.0,0.0,0.0,0.0
7.00,0.0,0.0,0.0,0.0,0.0
