Threshold,1 Permission,2 Permission,3 Permission,4 Permission,Combined
1.00,0.5,0.5,0.23809523809523808,0.125,0.3950617283950617
1.10,0.5,0.5,0.23809523809523808,0.125,0.3950617283950617
1.20,0.5,0.5,0.23809523809523808,0.125,0.3950617283950617
1.30,0.5,0.5,0.23809523809523808,0.125,0.3950617283950617
1.40,0.5,0.5,0.25,0.125,0.4
1.50,0.5,0.5,0.2631578947368421,0.125,0.4050632911392405
1.60,0.5,0.52,0.29411764705882354,0.16666666666666666,0.43243243243243246
1.70,0.52,0.52,0.3125,0.16666666666666666,0.4444444444444444
1.80,0.52,0.52,0.26666666666666666,0.16666666666666666,0.43661971830985913
1.90,0.52,0.52,0.26666666666666666,0.16666666666666666,0.43661971830985913
2.00,0.5416666666666666,0.5416666666666666,0.26666666666666666,0.2,0.45588235294117646
2.10,0.5416666666666666,0.5416666666666666,0.26666666666666666,0.2,0.45588235294117646
2.20,0.5652173913043478,0.5909090909090909,0.3076923076923077,0.2,0.49206349206349204
2.30,0.5652173913043478,0.5909090909090909,0.3333333333333333,0.2,0.5
2.40,0.5652173913043478,0.5909090909090909,0.3333333333333333,0.2,0.5
2.50,0.5652173913043478,0.5714285714285714,0.3333333333333333,0.25,0.5
2.60,0.5454545454545454,0.55,0.3333333333333333,0.25,0.4827586206896552
2.70,0.5454545454545454,0.55,0.3333333333333333,0.25,0.4827586206896552
2.80,0.5454545454545454,0.55,0.3333333333333333,0.25,0.4827586206896552
2.90,0.5454545454545454,0.55,0.3333333333333333,0.25,0.4827586206896552
3.00,0.5454545454545454,0.55,0.3333333333333333,0.25,0.4827586206896552
3.10,0.5454545454545454,0.55,0.36363636363636365,0.25,0.49122807017543857
3.20,0.5454545454545454,0.55,0.4,0.3333333333333333,0.509090909090909
3.30,0.631578947368421,0.6111111111111112,0.4444444444444444,0.3333333333333333,0.5714285714285714
3.40,0.631578947368421,0.5882352941176471,0.4444444444444444,0.3333333333333333,0.5625
3.50,0.631578947368421,0.5882352941176471,0.4444444444444444,0.3333333333333333,0.5625
3.60,0.631578947368421,0.625,0.4444444444444444,0.0,0.5777777777777777
3.70,0.631578947368421,0.625,0.42857142857142855,0.0,0.5813953488372093
3.80,0.631578947368421,0.625,0.42857142857142855,0.0,0.5813953488372093
3.90,0.631578947368421,0.6,0.42857142857142855,0.0,0.5714285714285714
4.00,0.6666666666666666,0.6923076923076923,0.5,0.0,0.631578947368421
4.10,0.6666666666666666,0.6923076923076923,0.5,0.0,0.631578947368421
4.20,0.6666666666666666,0.6923076923076923,0.5,0.0,0.631578947368421
4.30,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6216216216216216
4.40,0.6875,0.6666666666666666,0.6,0.0,0.6470588235294118
4.50,0.6875,0.6666666666666666,0.6,0.0,0.6470588235294118
4.60,0.6875,0.6666666666666666,0.75,1.0,0.6875
4.70,0.7333333333333333,0.7272727272727273,0.75,1.0,0.7333333333333333
4.80,0.7333333333333333,0.7272727272727273,0.75,1.0,0.7333333333333333
4.90,0.7333333333333333,0.7272727272727273,0.75,1.0,0.7333333333333333
5.00,0.7857142857142857,0.8888888888888888,1.0,1.0,0.8461538461538461
5.10,0.7692307692307693,0.875,1.0,1.0,0.8333333333333334
5.20,0.8181818181818182,0.8571428571428571,1.0,1.0,0.85
5.30,0.9,0.8333333333333334,1.0,1.0,0.8823529411764706
5.40,0.8888888888888888,0.8,1.0,1.0,0.8666666666666667
5.50,0.8888888888888888,0.8,1.0,1.0,0.8666666666666667
5.60,0.875,0.8,1.0,1.0,0.8571428571428571
5.70,0.875,0.8,1.0,1.0,0.8571428571428571
5.80,0.875,0.8,1.0,1.0,0.8571428571428571
5.90,0.875,0.75,1.0,1.0,0.8461538461538461
6.00,0.875,0.75,1.0,1.0,0.8461538461538461
6.10,0.8571428571428571,0.6666666666666666,1.0,1.0,0.8
6.20,0.8333333333333334,0.5,1.0,1.0,0.75
6.30,1.0,1.0,1.0,1.0,1.0
6.40,1.0,1.0,1.0,1.0,1.0
6.50,1.0,1.0,1.0,1.0,1.0
6.60,1.0,1.0,1.0,1.0,1.0
6.70,1.0,1.0,1.0,1.0,1.0
6.80,1.0,1.0,1.0,1.0,1.0
6.90,1.0,1.0,1.0,1.0,1.0
7.00,1.0,1.0,1.0,1.0,1.0
